Ore Name,ItemStack,Item ID,Wildcard,Mod
paneGlassGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,false,minecraft
paneGlassGray,1xtile.mfr.stainedglass.pane@7,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,false,minecraft
paneGlassGreen,1xtile.mfr.stainedglass.pane@13,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,false,minecraft
paneGlassLightBlue,1xtile.mfr.stainedglass.pane@3,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,false,minecraft
paneGlassLightGray,1xtile.mfr.stainedglass.pane@8,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,false,minecraft
paneGlassLime,1xtile.mfr.stainedglass.pane@5,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,false,minecraft
paneGlassMagenta,1xtile.mfr.stainedglass.pane@2,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,false,minecraft
paneGlassOrange,1xtile.mfr.stainedglass.pane@1,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassPink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,false,minecraft
paneGlassPink,1xtile.mfr.stainedglass.pane@6,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassPurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,false,minecraft
paneGlassPurple,1xtile.mfr.stainedglass.pane@10,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,false,minecraft
paneGlassRed,1xtile.mfr.stainedglass.pane@14,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,false,minecraft
paneGlassWhite,1xtile.mfr.stainedglass.pane@0,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paneGlassYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,false,minecraft
paneGlassYellow,1xtile.mfr.stainedglass.pane@4,MineFactoryReloaded:stainedglass.pane,false,MineFactoryReloaded
paperRod,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,false,TConstruct
pearlEnder,1xitem.enderPearl@0,minecraft:ender_pearl,false,minecraft
pearlEnderEye,1xitem.eyeOfEnder@0,minecraft:ender_eye,false,minecraft
pearlFluix,1xitem.appliedenergistics2.ItemMaterial@9,appliedenergistics2:item.ItemMultiMaterial,false,appliedenergistics2
pestleAndMortar,1xitem.pestleAndMortar@0,Botania:pestleAndMortar,false,Botania
petalBlack,1xitem.petal@15,Botania:petal,false,Botania
petalBlue,1xitem.petal@11,Botania:petal,false,Botania
petalBrown,1xitem.petal@12,Botania:petal,false,Botania
petalCyan,1xitem.petal@9,Botania:petal,false,Botania
petalGray,1xitem.petal@7,Botania:petal,false,Botania
petalGreen,1xitem.petal@13,Botania:petal,false,Botania
petalLightBlue,1xitem.petal@3,Botania:petal,false,Botania
petalLightGray,1xitem.petal@8,Botania:petal,false,Botania
petalLime,1xitem.petal@5,Botania:petal,false,Botania
petalMagenta,1xitem.petal@2,Botania:petal,false,Botania
petalOrange,1xitem.petal@1,Botania:petal,false,Botania
petalPink,1xitem.petal@6,Botania:petal,false,Botania
petalPurple,1xitem.petal@10,Botania:petal,false,Botania
petalRed,1xitem.petal@14,Botania:petal,false,Botania
petalWhite,1xitem.petal@0,Botania:petal,false,Botania
petalYellow,1xitem.petal@4,Botania:petal,false,Botania
plankWood,1xtile.wood@32767,minecraft:planks,true,minecraft
plankWood,1xtile.blockWoodenDevice@6,Thaumcraft:blockWoodenDevice,false,Thaumcraft
plankWood,1xtile.blockWoodenDevice@7,Thaumcraft:blockWoodenDevice,false,Thaumcraft
plankWood,1xtile.natura.planks@0,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@1,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@2,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@3,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@4,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@5,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@6,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@7,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@8,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@9,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@10,Natura:planks,false,Natura
plankWood,1xtile.natura.planks@11,Natura:planks,false,Natura
plankWood,1xtile.planks@32767,BiomesOPlenty:planks,true,BiomesOPlenty
plankWood,1xtile.for.planks@32767,Forestry:planks,true,Forestry
plankWood,1xtile.for.planks2@32767,Forestry:planks2,true,Forestry
plankWood,1xtile.for.fireproofPlanks1@32767,Forestry:fireproofPlanks1,true,Forestry
plankWood,1xtile.for.fireproofPlanks2@32767,Forestry:fireproofPlanks2,true,Forestry
plankWood,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWood,1xtile.grc.bambooBlock@0,Growthcraft|Bamboo:grc.bambooBlock,false,Growthcraft|Bamboo
plankWood,1xtile.witchery:witchwood@32767,witchery:witchwood,true,witchery
plankWood,1xtile.TFTowerStone@32767,TwilightForest:tile.TFTowerStone,true,TwilightForest
plankWoodBlack,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodBlue,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodBrown,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodCyan,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodGray,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodGreen,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodLightBlue,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodLightGray,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodLime,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodMagenta,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodOrange,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodPink,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodPurple,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodRed,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodWhite,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plankWoodYellow,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,false,ExtraUtilities
plateDesh,1xitem.null@5,GalacticraftMars:item.null,false,GalacticraftMars
plateMeteoricIron,1xitem.meteoricIronIngot@1,GalacticraftCore:item.meteoricIronIngot,false,GalacticraftCore
plateSteamcraftBrass,1xitem.steamcraft:plate@4,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftCopper,1xitem.steamcraft:plate@0,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftElementium,1xitem.steamcraft:plate@7,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftEnderium,1xitem.steamcraft:plate@11,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftFiery,1xitem.steamcraft:plate@8,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftGold,1xitem.steamcraft:plate@3,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftIron,1xitem.steamcraft:plate@2,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftLead,1xitem.steamcraft:plate@9,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftTerrasteel,1xitem.steamcraft:plate@6,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftThaumium,1xitem.steamcraft:plate@5,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftVibrant,1xitem.steamcraft:plate@10,Steamcraft:steamcraftPlate,false,Steamcraft
plateSteamcraftZinc,1xitem.steamcraft:plate@1,Steamcraft:steamcraftPlate,false,Steamcraft
platingBronze,1xitem.RArm@3,RArm:ItemArmorPlating,false,RArm
platingCraftEmpty,1xitem.RArm@5,RArm:ItemArmorPlating,false,RArm
platingCraftFull,1xitem.RArm@6,RArm:ItemArmorPlating,false,RArm
platingEnderium,1xitem.RArm@0,RArm:ItemArmorPlating,false,RArm
platingLumium,1xitem.RArm@1,RArm:ItemArmorPlating,false,RArm
platingMithril,1xitem.RArm@2,RArm:ItemArmorPlating,false,RArm
platingTuberous,1xitem.RArm@4,RArm:ItemArmorPlating,false,RArm
prbackpack,1xitem.projectred.exploration.backpack@0,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@1,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@2,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@3,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@4,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@5,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@6,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@7,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@8,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@9,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@10,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@11,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@12,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@13,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@14,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
prbackpack,1xitem.projectred.exploration.backpack@15,ProjRed|Exploration:projectred.exploration.backpack,false,ProjRed|Exploration
projredBundledCable,1xitem.projectred.transmission.wire@17,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@18,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@19,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@20,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@21,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@22,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@23,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@24,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@25,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@26,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@27,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@28,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@29,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@30,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@31,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@32,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredBundledCable,1xitem.projectred.transmission.wire@33,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredIllumar,1xitem.projectred.core.part@19,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@20,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@21,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@22,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@23,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@24,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@25,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@26,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@27,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@28,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@29,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@30,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@31,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@32,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@33,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredIllumar,1xitem.projectred.core.part@34,ProjRed|Core:projectred.core.part,false,ProjRed|Core
projredInsFramedWire,1xitem.projectred.transmission.framewire@1,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@2,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@3,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@4,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@5,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@6,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@7,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@8,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@9,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@10,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@11,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@12,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@13,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@14,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@15,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsFramedWire,1xitem.projectred.transmission.framewire@16,ProjRed|Transmission:projectred.transmission.framewire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@1,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@2,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@3,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@4,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@5,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@6,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@7,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@8,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@9,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@10,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@11,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@12,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@13,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@14,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@15,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
projredInsulatedWire,1xitem.projectred.transmission.wire@16,ProjRed|Transmission:projectred.transmission.wire,false,ProjRed|Transmission
pulpWood,1xitem.for.woodPulp@0,Forestry:woodPulp,false,Forestry
pulpWood,1xitem.Sawdust@0,Mekanism:Sawdust,false,Mekanism
quicksilver,1xitem.ItemResource@3,Thaumcraft:ItemResource,false,Thaumcraft
quicksilver,1xitem.itemElement@79,minechem:minechemElement,false,minechem
reactorCasing,1xtile.blockReactorPart.0@0,BigReactors:BRReactorPart,false,BigReactors
reactorComputerPort,1xtile.blockReactorPart.0@7,BigReactors:BRReactorPart,false,BigReactors
reactorControlRod,1xtile.blockReactorPart.0@2,BigReactors:BRReactorPart,false,BigReactors
reactorController,1xtile.blockReactorPart.0@1,BigReactors:BRReactorPart,false,BigReactors
reactorCoolantPort,1xtile.blockReactorPart.0@5,BigReactors:BRReactorPart,false,BigReactors
reactorPowerTap,1xtile.blockReactorPart.0@3,BigReactors:BRReactorPart,false,BigReactors
reactorRedNetPort,1xtile.blockReactorPart.0@6,BigReactors:BRReactorPart,false,BigReactors
reactorRedstonePort,1xtile.blockReactorRedstonePort@0,BigReactors:BRReactorRedstonePort,false,BigReactors
record,1xitem.record@0,minecraft:record_13,false,minecraft
record,1xitem.record@0,minecraft:record_cat,false,minecraft
record,1xitem.record@0,minecraft:record_blocks,false,minecraft
record,1xitem.record@0,minecraft:record_chirp,false,minecraft
record,1xitem.record@0,minecraft:record_far,false,minecraft
record,1xitem.record@0,minecraft:record_mall,false,minecraft
record,1xitem.record@0,minecraft:record_mellohi,false,minecraft
record,1xitem.record@0,minecraft:record_stal,false,minecraft
record,1xitem.record@0,minecraft:record_strad,false,minecraft
record,1xitem.record@0,minecraft:record_ward,false,minecraft
record,1xitem.record@0,minecraft:record_11,false,minecraft
record,1xitem.record@0,minecraft:record_wait,false,minecraft
redstoneCrystal,1xitem.redstoneCrystal@0,BuildCraft|Silicon:redstoneCrystal,false,BuildCraft|Silicon
redstoneRoot,1xitem.manaResource@6,Botania:manaResource,false,Botania
rodAlumite,1xitem.tconstruct.ToolRod@15,TConstruct:toolRod,false,TConstruct
rodArdite,1xitem.tconstruct.ToolRod@11,TConstruct:toolRod,false,TConstruct
rodBlizz,1xitem.thermalfoundation.material@1024,ThermalFoundation:material,false,ThermalFoundation
rodBlueslime,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,false,TConstruct
rodBone,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,false,TConstruct
rodBronze,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,false,TConstruct
rodCactus,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,false,TConstruct
rodCobalt,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,false,TConstruct
rodCopper,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,false,TConstruct
rodFlint,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,false,TConstruct
rodGelid,1xitem.RArm@3,RArm:ItemMaterials,false,RArm
rodIron,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,false,TConstruct
rodManyullyn,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,false,TConstruct
rodNetherrack,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,false,TConstruct
rodObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,false,TConstruct
rodPaper,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,false,TConstruct
rodSlime,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,false,TConstruct
rodSteel,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,false,TConstruct
rodStone,1xitem.microblock:stoneRod@0,ForgeMicroblock:stoneRod,false,ForgeMicroblock
rodStone,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,false,TConstruct
rodWood,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,false,TConstruct
runeAirB,1xitem.rune@3,Botania:rune,false,Botania
runeAutumnB,1xitem.rune@6,Botania:rune,false,Botania
runeEarthB,1xitem.rune@2,Botania:rune,false,Botania
runeEnvyB,1xitem.rune@14,Botania:rune,false,Botania
runeFireB,1xitem.rune@1,Botania:rune,false,Botania
runeGluttonyB,1xitem.rune@10,Botania:rune,false,Botania
runeGreedB,1xitem.rune@11,Botania:rune,false,Botania
runeLustB,1xitem.rune@9,Botania:rune,false,Botania
runeManaB,1xitem.rune@8,Botania:rune,false,Botania
runePrideB,1xitem.rune@15,Botania:rune,false,Botania
runeSlothB,1xitem.rune@12,Botania:rune,false,Botania
runeSpringB,1xitem.rune@4,Botania:rune,false,Botania
runeSummerB,1xitem.rune@5,Botania:rune,false,Botania
runeWaterB,1xitem.rune@0,Botania:rune,false,Botania
runeWinterB,1xitem.rune@7,Botania:rune,false,Botania
runeWrathB,1xitem.rune@13,Botania:rune,false,Botania
sand,1xtile.sand@0,minecraft:sand,false,minecraft
sand,1xtile.sand@32767,minecraft:sand,true,minecraft
sandstone,1xtile.sandStone@32767,minecraft:sandstone,true,minecraft
sandyglass,1xtile.extrautils:decorativeBlock1@9,ExtraUtilities:decorativeBlock1,false,ExtraUtilities
saplingTree,1xtile.natura.sapling@32767,Natura:florasapling,true,Natura
saplingTree,1xtile.RareSapling@32767,Natura:Rare Sapling,true,Natura
saplingTree,1xtile.grc.appleSapling@0,Growthcraft|Apples:grc.appleSapling,false,Growthcraft|Apples
seedApple,1xitem.grc.appleSeeds@0,Growthcraft|Apples:grc.appleSeeds,false,Growthcraft|Apples
seedGrape,1xitem.grc.grapeSeeds@0,Growthcraft|Grapes:grc.grapeSeeds,false,Growthcraft|Grapes
seedGrapes,1xitem.grc.grapeSeeds@0,Growthcraft|Grapes:grc.grapeSeeds,false,Growthcraft|Grapes
seedHops,1xitem.grc.hopSeeds@0,Growthcraft|Hops:grc.hopSeeds,false,Growthcraft|Hops
seedRice,1xitem.grc.rice@0,Growthcraft|Rice:grc.rice,false,Growthcraft|Rice
shardAdamantine,1xitem.aobd.shardAdamantine@0,aobd:shardAdamantine,false,aobd
shardAir,1xitem.ItemShard@0,Thaumcraft:ItemShard,false,Thaumcraft
shardAlduorite,1xitem.aobd.shardAlduorite@0,aobd:shardAlduorite,false,aobd
shardAluminium,1xitem.aobd.shardAluminium@0,aobd:shardAluminium,false,aobd
shardApatite,1xitem.beeNugget@7,MagicBees:beeNugget,false,MagicBees
shardArdite,1xitem.aobd.shardArdite@0,aobd:shardArdite,false,aobd
shardAstralSilver,1xitem.aobd.shardAstralSilver@0,aobd:shardAstralSilver,false,aobd
shardAtlarus,1xitem.aobd.shardAtlarus@0,aobd:shardAtlarus,false,aobd
shardCarmot,1xitem.aobd.shardCarmot@0,aobd:shardCarmot,false,aobd
shardCeruclase,1xitem.aobd.shardCeruclase@0,aobd:shardCeruclase,false,aobd
